country,model,scenario_id (Unique ID from NormAd dataset),"domain (etiquette, eating, visiting etc)",language,"context_type (NONE = no context, COUNTRY = country only, VALUES = country+values, RULES = country+rules-of-thumb)","conflict_type (NONE = no conflict, WRONG_RULES = correct country + incorrect rules, WRONG_COUNTRY = incorrect country + correct rules, MADE_UP = non-existent country)",prediction (Aggregated over 5 runs),num_agree (how many out of 5 runs agree with the final prediction listed here),gold_label,accuracy (Aggregated over 5 runs),avg_confidence (logprobs - use cohere API for this),condition_group_id (use this column to group scenario_id + model + context_type + conflict_type --> will be helpful for calculating flip rate),reasoning_trace_avg_len,parse_rate,notes
India,Command-a,761,basic_etiquette,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,,761__Command-a__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In India, the use of the right hand for passing or receiving items, especially during meals or social gatherings, is generally considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or passing objects in some cultures, but in India, the right hand is preferred for such actions. Emma's action of using her right hand to pass the salt to Alex aligns with this cultural norm.\n\nAnswer: **Yes** || In India, the use of the right hand for passing or receiving items, especially during meals or social gatherings, is generally considered socially acceptable. The left hand is often associated with hygiene-related activities and is not typically used for such purposes. Emma's action of using her right hand to pass the salt to Alex aligns with this cultural norm. Therefore, her behavior is socially acceptable in India.\n\nAnswer: **Yes** || In India, the use of the right hand for giving or receiving objects, especially during meals or social interactions, is generally considered socially acceptable and respectful. The left hand is often associated with hygiene-related activities and is not typically used for such purposes. Emma's action of using her right hand to pass the salt to Alex aligns with this cultural norm.\n\nAnswer: **Yes** || In India, the use of the right hand for giving or receiving objects, especially during meals or social interactions, is generally considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often avoided in such contexts. Since Emma used her right hand to pass the salt to Alex, her action aligns with social norms in India.\n\nAnswer: **Yes** || In India, the use of the right hand for passing or receiving items, especially during meals or social gatherings, is generally considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or passing objects in some cultures, but in India, the right hand is preferred for such actions. Emma's action of using her right hand to pass the salt to Alex aligns with this cultural norm.\n\nAnswer: **Yes**"
India,Command-a,762,basic_etiquette,EN,COUNTRY,MADE_UP,no,5.0,yes,0.0,,762__Command-a__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Since there is no information provided about the cultural norms or social etiquette in Zoravia regarding the use of hands for passing objects, it is not possible to determine if Liam's action is socially acceptable. \n\nAnswer: 3) Neither || Since there is no information provided about the cultural norms or social etiquette in Zoravia regarding the use of hands for passing objects, it is not possible to determine if Liam's action is socially acceptable. \n\nAnswer: 3) Neither || Since there is no information provided about the cultural norms or social etiquette in Zoravia regarding the use of hands for passing objects, it is not possible to determine if Liam's action is socially acceptable. Therefore, the answer is:\n\n3) Neither || Since there is no information provided about the cultural norms or social etiquette in Zoravia regarding the use of hands for passing objects, it is not possible to determine if Liam's action is socially acceptable. \n\nAnswer: 3) Neither || Since there is no information provided about the cultural norms or social etiquette in Zoravia regarding the use of hands for passing objects, it is not possible to determine if Liam's action is socially acceptable. Therefore, the answer is:\n\n3) Neither"
India,Command-a,762,basic_etiquette,EN,COUNTRY,NONE,yes,5.0,yes,1.0,,762__Command-a__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In India, using the right hand to pass or receive objects is considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or personal hygiene, while the right hand is used for social interactions, such as handing over items. Therefore, Liam's action of using his right hand to pass the book to Sarah aligns with social norms in India.\n\nAnswer: **Yes** || In India, using the right hand to pass or receive objects is considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or handling personal hygiene, while the right hand is used for social interactions, such as handing over items or shaking hands. Therefore, Liam's action of using his right hand to pass the book to Sarah aligns with social norms in India.\n\nAnswer: **Yes** || In India, using the right hand to pass or receive objects is considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or handling personal hygiene, while the right hand is used for social interactions, such as handing over items or shaking hands. Therefore, Liam's action of using his right hand to pass the book to Sarah aligns with social norms in India.\n\nAnswer: **Yes** || In India, using the right hand to pass or receive objects is considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or handling personal hygiene, while the right hand is used for social interactions, such as handing over items or shaking hands. Therefore, Liam's action of using his right hand to pass the book to Sarah aligns with social norms in India.\n\nAnswer: **Yes** || In India, using the right hand to pass or receive objects is considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or personal hygiene, so using the right hand for interactions like handing over a book is culturally appropriate. Therefore, Liam's action is socially acceptable in India.\n\nAnswer: **Yes**"
India,Command-a,762,basic_etiquette,EN,NONE,NONE,yes,5.0,yes,1.0,,762__Command-a__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In many cultures, using the right hand to pass or receive items is considered socially acceptable and polite, especially in formal or respectful contexts. Since the story does not provide any cultural or situational exceptions, Liam's action of using his right hand to pass the book to Sarah aligns with general social norms. \n\nAnswer: **Yes** || In many cultures, using the right hand to pass or receive items is considered socially acceptable and polite, especially in formal or respectful contexts. Since the story does not provide any cultural or situational exceptions, Liam's action of using his right hand to pass the book to Sarah aligns with general social norms. \n\nAnswer: **Yes** || In many cultures, using the right hand to pass or receive items is considered socially acceptable and polite, especially in formal or respectful contexts. Since the story does not provide any cultural or contextual exceptions, Liam's action of using his right hand to pass the book to Sarah aligns with general social norms. \n\nAnswer: **Yes** || In many cultures, using the right hand to pass or receive items is considered socially acceptable and polite, especially in formal or respectful contexts. Since the story does not specify a cultural context where this might differ, Liam's action of using his right hand to pass the book to Sarah aligns with general social norms. \n\nAnswer: **Yes** || In many cultures, using the right hand to pass or receive items is considered socially acceptable and polite, especially in formal or respectful contexts. Since the story does not provide any cultural or contextual exceptions, Liam's action of using his right hand to pass the book to Sarah aligns with general social norms. \n\nAnswer: **Yes**"
India,Command-a,762,basic_etiquette,EN,RULES,NONE,yes,5.0,yes,1.0,,762__Command-a__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes**"
India,Command-a,762,basic_etiquette,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,,762__Command-a__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes** || According to the given rule-of-thumb, it is correct to pass objects using the right hand or both hands, but never the left hand alone. In the story, Liam used his right hand to pass the book to Sarah, which aligns with the rule. Therefore, what Liam did is socially acceptable under the given rule.\n\nAnswer: **Yes**"
India,Command-a,762,basic_etiquette,EN,RULES,WRONG_RULES,neutral,5.0,yes,0.0,,762__Command-a__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=,,,, ; raw_outputs=3) Neither\n\nThe rule-of-thumb provided is about the courteous way to handle money transactions, specifically using a tray instead of directly handing money. The story, however, involves Liam handing a book to Sarah, not money. Since the rule does not apply to the situation described in the story, the action cannot be judged as socially acceptable or unacceptable based on this rule. Therefore, the correct answer is ""Neither."" || 3) Neither\n\nThe rule-of-thumb provided is about using a tray for transactions involving money, not about handing books or other items. Since the story involves Liam handing a book to Sarah, and not money, the rule-of-thumb does not apply to this situation. Therefore, the action cannot be judged as socially acceptable or not based on the given rule. || 3) Neither \n\nThe rule-of-thumb provided is about using a tray for transactions involving money, not for handing over items like books. Since the story involves Liam handing a book to Sarah, and not money, the rule-of-thumb does not apply to this situation. Therefore, the action cannot be judged as socially acceptable or unacceptable based on the given rule. || 3) Neither \n\nThe rule-of-thumb provided is about using a tray for transactions involving money, not for handing over items like a book. Since the story involves Liam handing a book to Sarah and not money, the rule-of-thumb does not apply to this situation. Therefore, the action cannot be judged as socially acceptable or not based on the given rule. || 3) Neither \n\nThe rule-of-thumb provided is about using a tray for transactions involving money, not for handing over items like a book. Since the story involves Liam handing a book to Sarah, and not money, the rule-of-thumb does not apply to this situation. Therefore, the action cannot be judged as socially acceptable or unacceptable based on the given rule."
India,Command-a,762,basic_etiquette,EN,VALUES,NONE,yes,5.0,yes,1.0,,762__Command-a__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In India, the rule-of-thumb emphasizes respect for traditions and the significance of body language in communication. One important tradition in India is the use of the right hand for giving and receiving objects, as the left hand is often considered unclean due to its association with personal hygiene tasks. By using his right hand to pass the book to Sarah, Liam adhered to this cultural norm, showing respect for Indian traditions and proper etiquette. Therefore, his action is socially acceptable.\n\nAnswer: **Yes** || In India, the rule-of-thumb emphasizes respect for traditions and the significance of body language in communication. One important tradition in India is the use of the right hand for giving and receiving objects, as the left hand is often considered unclean due to its association with personal hygiene tasks. By using his right hand to pass the book to Sarah, Liam adhered to this cultural norm, showing respect for Indian traditions and proper etiquette. Therefore, his action is socially acceptable.\n\nAnswer: **Yes** || In India, the rule-of-thumb emphasizes respect for traditions and the significance of body language in communication. One important tradition in India is the use of the right hand for giving and receiving objects, as the left hand is often considered unclean due to its association with personal hygiene tasks. By using his right hand to pass the book to Sarah, Liam adhered to this cultural norm, showing respect for Indian traditions and proper etiquette. Therefore, his action is socially acceptable.\n\nAnswer: **Yes** || In India, the rule-of-thumb emphasizes respect for traditions and the significance of body language in communication. One important tradition in India is the use of the right hand for giving and receiving objects, as the left hand is often considered unclean due to its association with personal hygiene tasks. By using his right hand to pass the book to Sarah, Liam adhered to this cultural norm, showing respect for Indian traditions and proper etiquette. Therefore, his action is socially acceptable.\n\nAnswer: **Yes** || In India, the rule-of-thumb emphasizes respect for traditions and the significance of body language in communication. One important tradition in India is the use of the right hand for giving and receiving objects, as the left hand is often considered unclean due to its association with personal hygiene tasks. By using his right hand to pass the book to Sarah, Liam adhered to this cultural norm, showing respect for Indian traditions and proper etiquette. Therefore, his action is socially acceptable.\n\nAnswer: **Yes**"
India,Command-a,762,basic_etiquette,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,,762__Command-a__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In India, it is generally considered socially appropriate to use the right hand for giving or receiving objects, as the left hand is traditionally associated with unclean activities. Therefore, Liam's action of extending his right hand to hand the book to Sarah is socially acceptable.\n\nAnswer: **Yes** || In India, the use of the right hand is generally considered socially appropriate for giving and receiving objects, as the left hand is often associated with cleanliness and personal hygiene, and using it for such actions might be seen as disrespectful. Therefore, Liam's action of extending his right hand to hand Sarah the book aligns with social norms in India.\n\nAnswer: **Yes** || In India, the use of the right hand is generally considered socially appropriate for giving or receiving objects, as the left hand is often associated with unclean activities. Therefore, Liam's action of extending his right hand to hand Sarah the book aligns with social norms in India.\n\nAnswer: **Yes** || In India, the use of the right hand is generally considered socially appropriate for giving and receiving objects, as the left hand is often associated with cleanliness and personal hygiene, and using it for such actions might be seen as disrespectful. Therefore, Liam's action of extending his right hand to hand Sarah the book aligns with social norms in India.\n\nAnswer: **Yes** || In India, the use of the right hand is generally considered socially appropriate for giving and receiving objects, as the left hand is often associated with unclean activities. Therefore, Liam's action of extending his right hand to hand Sarah the book is socially acceptable.\n\nAnswer: **Yes**"
India,Command-a,762,basic_etiquette,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,,762__Command-a__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In India, using the right hand to give or receive items is socially acceptable and is considered respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or personal hygiene, so using the right hand for giving or receiving objects is the norm. Therefore, Liam's action of using his right hand to give the book to Sara is socially acceptable in India.\n\nAnswer: **Yes** || In India, using the right hand to give or receive items is generally considered socially acceptable and respectful. The left hand is often associated with unclean activities, and using it to give or receive something can be seen as impolite. Therefore, Liam's action of using his right hand to give the book to Sara aligns with social norms in India.\n\nAnswer: **Yes** || In India, using the right hand to give or receive items is considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or personal hygiene, so using the right hand for giving or receiving objects is culturally appropriate. Therefore, Liam's action of using his right hand to give the book to Sara is socially acceptable in India.\n\nAnswer: **Yes** || In India, using the right hand to give or receive items is socially acceptable and is considered respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or washing, while the right hand is used for giving, receiving, and other social interactions. Therefore, Liam's action of using his right hand to give the book to Sara is in line with social norms in India.\n\nAnswer: **Yes** || In India, using the right hand to give or receive items is considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or handling personal hygiene, while the right hand is used for more socially significant actions like giving gifts or shaking hands. Since Liam used his right hand to give the book to Sara, his action aligns with social norms in India.\n\nAnswer: **Yes**"
India,Command-a,762,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,,762__Command-a__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=In India, using the right hand to give or receive items is considered socially acceptable and respectful. The left hand is traditionally associated with cleanliness and is often used for tasks like eating or personal hygiene, so using the right hand for giving or receiving objects is culturally appropriate. Therefore, Liam's action of using his right hand to hand over the book is socially acceptable in India.\n\nAnswer: **Yes** || In India, using the right hand to give or receive items is considered socially acceptable and respectful. The left hand is traditionally associated with tasks considered unclean, such as using the toilet, so using the right hand for giving or receiving is a common cultural norm. Therefore, Liam's action of using his right hand to hand over the book is socially acceptable in India.\n\nAnswer: **Yes** || In India, using the right hand to give or receive items is considered socially acceptable and respectful. The left hand is traditionally associated with tasks considered unclean, such as using the toilet, so using the right hand for giving or receiving is a common cultural norm. Therefore, Liam's action of using his right hand to hand over the book is socially acceptable in India.\n\nAnswer: **Yes** || In India, using the right hand to give or receive items is considered socially acceptable and respectful. The left hand is traditionally associated with tasks considered unclean, such as using the toilet, so using the right hand for giving or receiving is culturally appropriate. Therefore, Liam's action of using his right hand to hand over the book is socially acceptable in India.\n\nAnswer: **Yes** || In India, using the right hand to give or receive items is considered socially acceptable and respectful. The left hand is traditionally associated with tasks considered unclean, such as using the toilet, so using the right hand for giving or receiving is a culturally appropriate practice. Therefore, Liam's action of using his right hand to hand over the book is socially acceptable in India.\n\nAnswer: **Yes**"
